"Bra000159" "Bra000884" "Bra000915" "Bra001004" "Bra001020" "Bra001046" "Bra001104" "Bra001169" "Bra001306" "Bra002665" "Bra002799,tRNA-Ser" "Bra002892" "Bra002973,Bra002974" "Bra003236" "Bra003237" "Bra003427,Bra003428" "Bra003512" "Bra003776" "Bra004087,snoR74" "Bra004159" "Bra004210" "Bra004225" "Bra004244" "Bra004247,Bra004248" "Bra004795,Bra004796" "Bra004806" "Bra004997" "Bra005134" "Bra005175" "Bra005180" "Bra005371" "Bra005386" "Bra005668" "Bra005677" "Bra005709" "Bra005923" "Bra006051" "Bra006107" "Bra006289" "Bra006391" "Bra006538" "Bra006661" "Bra006936" "Bra007657" "Bra007668" "Bra007680" "Bra008030" "Bra008713" "Bra008876" "Bra009181" "Bra009334" "Bra009431" "Bra009449" "Bra009609,Bra009610" "Bra009692,Bra009693" "Bra010018" "Bra010106" "Bra011232" "Bra011583" "Bra011794,Bra011795" "Bra012054" "Bra012178,Bra012180" "Bra012667,Bra012694" "Bra012741" "Bra012807" "Bra013192,Bra013193" "Bra013747" "Bra013804" "Bra013859" "Bra013905" "Bra014208" "Bra014857" "Bra014858" "Bra015061" "Bra015315" "Bra015319" "Bra015397" "Bra015878" "Bra017055" "Bra017279" "Bra017342" "Bra017499" "Bra017853" "Bra017976" "Bra018381" "Bra018907" "Bra019068,Bra019069,Bra019070" "Bra019071" "Bra019662" "Bra020000" "Bra020098" "Bra021041" "Bra021914,Bra021915" "Bra021937" "Bra022809" "Bra023072" "Bra023434" "Bra023518" "Bra024366,Bra024367" "Bra025534" "Bra025733" "Bra025926" "Bra026846" "Bra027196" "Bra027577,Bra027578" "Bra027754" "Bra027877" "Bra028113,Bra028114" "Bra028309,Bra028310" "Bra028546" "Bra029193" "Bra029515" "Bra030179" "Bra030715,Bra030716,Bra030717" "Bra030844" "Bra031182" "Bra031600,Bra031604" "Bra032315,Bra032316" "Bra032697" "Bra033172" "Bra033438" "Bra033451" "Bra033495" "Bra033752,Bra033753" "Bra034091" "Bra034346,Bra034347" "Bra034356" "Bra034573" "Bra034873" "Bra034882" "Bra035563" "Bra035980" "Bra036117" "Bra036258" "Bra036611" "Bra036709,Bra036710" "Bra036763" "Bra036792" "Bra037273,Bra037274" "Bra037701" "Bra037771" "Bra038503" "Bra038621,Bra038622" "Bra038739" "Bra039114" "Bra039496" "Bra039648" "Bra039999" "Bra040120" "Bra040197" "Bra040508,Bra040509" "Bra0009151" "Bra0011041" "Bra0026651" "Bra002799,tRNA-Ser1" "Bra002973,Bra0029741" "Bra003427,Bra0034281" "Bra0037761" "Bra004087,snoR741" "Bra0042251" "Bra0042441" "Bra004247,Bra0042481" "Bra004795,Bra0047961" "Bra0048061" "Bra0051341" "Bra0051751" "Bra0051801" "Bra0053711" "Bra0056771" "Bra0059231" "Bra0060511" "Bra0065381" "Bra0066611" "Bra0069361" "Bra0076571" "Bra0080301" "Bra0088761" "Bra0091811" "Bra0093341" "Bra0094311" "Bra009609,Bra0096101" "Bra009692,Bra0096931" "Bra0100181" "Bra0112321" "Bra011794,Bra0117951" "Bra0120541" "Bra012667,Bra0126941" "Bra0128071" "Bra0137471" "Bra0138041" "Bra0138591" "Bra0150611" "Bra0153151" "Bra0153191" "Bra0153971" "Bra0158781" "Bra0170551" "Bra0172791" "Bra0173421" "Bra0174991" "Bra0178531" "Bra0179761" "Bra019068,Bra019069,Bra0190701" "Bra0210411" "Bra0219371" "Bra0230721" "Bra0235181" "Bra024366,Bra0243671" "Bra0255341" "Bra0271961" "Bra0277541" "Bra0291931" "Bra0311821" "Bra032315,Bra0323161" "Bra0331721" "Bra0334381" "Bra0334511" "Bra0343561" "Bra0348731" "Bra0355631" "Bra0361171" "Bra0362581" "Bra0367631" "Bra037273,Bra0372741" "Bra038621,Bra0386221" "Bra0391141" "Bra0396481" "Bra0399991" "Bra0401201" "Bra0401971"
"Bra000159" 0 0.00103448275862069 0.000827586206896552 0.000551724137931035 0.986275862068966 0.000551724137931035 0.00137931034482759 0.000827586206896552 0.00413793103448276 0.000275862068965517 0.00206896551724138 0.000551724137931035 0.000275862068965517 0.000689655172413793 0.00337931034482759 0.00455172413793103 0.00124137931034483 0.000413793103448276 0.00282758620689655 0.000413793103448276 0.000206896551724138 0.00296551724137931 0.000413793103448276 0.00413793103448276 0.00144827586206897 0.00282758620689655 0.00296551724137931 0.000689655172413793 0.000344827586206897 0.00248275862068966 0.00227586206896552 0.00124137931034483 0.000482758620689655 0.000620689655172414 0.000758620689655172 0.00262068965517241 0.00096551724137931 0.000206896551724138 0.00324137931034483 0.00158620689655172 0.00110344827586207 0.0036551724137931 0.00296551724137931 0.00096551724137931 0.00124137931034483 0.000896551724137931 0.00179310344827586 0.000551724137931035 6.89655172413793e-05 0.000413793103448276 0.000206896551724138 0.00372413793103448 0.000896551724137931 0.000206896551724138 0.00179310344827586 0.000413793103448276 0.000827586206896552 0.000137931034482759 0.00131034482758621 0.00172413793103448 0.00172413793103448 0.000413793103448276 0.00241379310344828 0.000758620689655172 0.00227586206896552 0.000758620689655172 0.000413793103448276 0.00144827586206897 0.000344827586206897 0.00103448275862069 0.000275862068965517 0.0023448275862069 0.00524137931034483 0.000620689655172414 0.000413793103448276 0.0023448275862069 6.89655172413793e-05 0.000620689655172414 0.00248275862068966 0.0117241379310345 0.000275862068965517 0.000275862068965517 0.000413793103448276 0.00124137931034483 0.00186206896551724 0.000482758620689655 0.00393103448275862 0.000827586206896552 0.000827586206896552 0.00227586206896552 0.00310344827586207 0.000413793103448276 0.00179310344827586 0.00172413793103448 0.000482758620689655 0.002 0.000758620689655172 0.000758620689655172 0.000344827586206897 0.000275862068965517 0.000482758620689655 0.000482758620689655 0.000551724137931035 0.000275862068965517 0.00213793103448276 0.000482758620689655 0.000758620689655172 0.000482758620689655 0.000344827586206897 0.00289655172413793 0.016551724137931 0.000482758620689655 0.00144827586206897 0.00158620689655172 0.0142068965517241 0.000344827586206897 0.00503448275862069 0.000344827586206897 0.000620689655172414 0.00351724137931034 0.000413793103448276 0.00103448275862069 0.00124137931034483 0.000344827586206897 0.000551724137931035 0.000482758620689655 0.00275862068965517 0.000206896551724138 0.000275862068965517 0.000551724137931035 0.000344827586206897 0.0036551724137931 0.00358620689655172 0.000344827586206897 0.00262068965517241 0.00317241379310345 0.000482758620689655 0.000551724137931035 0.000482758620689655 0.000482758620689655 0.000551724137931035 0.00544827586206897 0.000275862068965517 0.000620689655172414 0.000689655172413793 0.000689655172413793 0.00131034482758621 0.00475862068965517 0.00296551724137931 0.00544827586206897 0.000551724137931035 0.00213793103448276 0.000896551724137931 0.00103448275862069 0.00144827586206897 0.000689655172413793 0.00144827586206897 0.000689655172413793 0.0016551724137931 0.00131034482758621 0.00117241379310345 0.00351724137931034 0.00103448275862069 0.00186206896551724 0.00096551724137931 0.000275862068965517 0.002 0.00124137931034483 0.000551724137931035 0.000896551724137931 0.000206896551724138 0.000689655172413793 0.00303448275862069 0.00262068965517241 0.000689655172413793 0.000758620689655172 0.000689655172413793 0.000620689655172414 0.000137931034482759 0.00248275862068966 0.00137931034482759 0.00110344827586207 0.000413793103448276 0.000413793103448276 0.00227586206896552 0.00172413793103448 0.00193103448275862 0.00206896551724138 0.0149655172413793 0.000344827586206897 0.000758620689655172 0.000275862068965517 0.000482758620689655 0.00186206896551724 0.000620689655172414 0.000896551724137931 0.002 0.00413793103448276 0.000482758620689655 6.89655172413793e-05 0.000827586206896552 0.00096551724137931 0.00268965517241379 0.000758620689655172 0.000689655172413793 0.00110344827586207 0.000551724137931035 0.000482758620689655 0.000827586206896552 0.000344827586206897 0.000620689655172414 0.00186206896551724 0.000758620689655172 0.000551724137931035 0.00324137931034483 0.000275862068965517 0 0.002 0.00137931034482759 0.000275862068965517 0.00186206896551724 0.000689655172413793 0.000482758620689655 0.000620689655172414 0.000206896551724138 0.000413793103448276 0.00117241379310345 0.00406896551724138 0.0023448275862069 0.00275862068965517
"Bra000884" 0.00475862068965517 0 0.00924137931034483 0.00262068965517241 0.004 0.00441379310344828 0.0036551724137931 0.0063448275862069 0.00489655172413793 0.00793103448275862 0.0106206896551724 0.00324137931034483 0.00117241379310345 0.00655172413793103 0.00427586206896552 0.00296551724137931 0.0275862068965517 0.00151724137931034 0.00448275862068965 0.0023448275862069 0.00606896551724138 0.00868965517241379 0.00110344827586207 0.00317241379310345 0.0023448275862069 0.00813793103448276 0.00848275862068966 0.00275862068965517 0.00393103448275862 0.00951724137931034 0.00379310344827586 0.00413793103448276 0.004 0.0016551724137931 0.00172413793103448 0.00889655172413793 0.00193103448275862 0.00475862068965517 0.0043448275862069 0.000689655172413793 0.00172413793103448 0.00641379310344828 0.0113793103448276 0.00317241379310345 0.00193103448275862 0.032551724137931 0.00668965517241379 0.0149655172413793 0.000896551724137931 0.00137931034482759 0.00206896551724138 0.00489655172413793 0.00179310344827586 0.000689655172413793 0.00220689655172414 0.00137931034482759 0.00227586206896552 0.002 0.002 0.0043448275862069 0.00351724137931034 0.0109655172413793 0.00620689655172414 0.0671034482758621 0.004 0.00551724137931034 0.0063448275862069 0.0161379310344828 0.0023448275862069 0.0368965517241379 0.00317241379310345 0.00262068965517241 0.00558620689655172 0.00213793103448276 0.004 0.00503448275862069 0.00137931034482759 0.00131034482758621 0.00641379310344828 0.00620689655172414 0.000620689655172414 0.00144827586206897 0.00475862068965517 0.00537931034482759 0.0135862068965517 0.00317241379310345 0.00358620689655172 0.0310344827586207 0.534344827586207 0.0122758620689655 0.00524137931034483 0.00172413793103448 0.00468965517241379 0.00275862068965517 0.0063448275862069 0.00241379310344828 0.00351724137931034 0.0597241379310345 0.00117241379310345 0.00241379310344828 0.00344827586206897 0.00227586206896552 0.00655172413793103 0.00696551724137931 0.00510344827586207 0.00372413793103448 0.00344827586206897 0.00255172413793103 0.00255172413793103 0.00537931034482759 0.002 0.0036551724137931 0.00710344827586207 0.0495172413793103 0.004 0.00455172413793103 0.00558620689655172 0.00820689655172414 0.0713793103448276 0.0273103448275862 0.00206896551724138 0.00475862068965517 0.00262068965517241 0.00289655172413793 0.00337931034482759 0.00241379310344828 0.0146206896551724 0.00351724137931034 0.00193103448275862 0.0740689655172414 0.00317241379310345 0.00406896551724138 0.00489655172413793 0.00413793103448276 0.0186206896551724 0.0411724137931034 0.0016551724137931 0.00172413793103448 0.0447586206896552 0.00282758620689655 0.00331034482758621 0.0108275862068966 0.00172413793103448 0.0016551724137931 0.00241379310344828 0.00324137931034483 0.0144137931034483 0.00627586206896552 0.00531034482758621 0.00510344827586207 0.0107586206896552 0.00813793103448276 0.00496551724137931 0.00882758620689655 0.0117241379310345 0.00227586206896552 0.00103448275862069 0.00331034482758621 0.00524137931034483 0.00441379310344828 0.00344827586206897 0.00275862068965517 0.00124137931034483 0.00462068965517241 0.00282758620689655 0.00572413793103448 0.00758620689655172 0.0023448275862069 0.00186206896551724 0.00910344827586207 0.00137931034482759 0.00172413793103448 0.00406896551724138 0.00758620689655172 0.00317241379310345 0.00448275862068965 0.00351724137931034 0.00262068965517241 0.0016551724137931 0.00358620689655172 0.00386206896551724 0.00151724137931034 0.00220689655172414 0.00186206896551724 0.00282758620689655 0.00468965517241379 0.00337931034482759 0.00262068965517241 0.00744827586206897 0.0122068965517241 0.0036551724137931 0.00282758620689655 0.0023448275862069 0.00310344827586207 0.0023448275862069 0.00275862068965517 0.00662068965517241 0.00379310344827586 0.00172413793103448 0.00241379310344828 0.00593103448275862 0.00406896551724138 0.00358620689655172 0.00303448275862069 0.00268965517241379 0.00268965517241379 0.0111724137931034 0.00206896551724138 0.00462068965517241 0.0323448275862069 0.00606896551724138 0.00331034482758621 0.00593103448275862 0.00544827586206897 0.014551724137931 0.00179310344827586 0.00227586206896552 0.00855172413793103 0.00503448275862069 0.00310344827586207 0.465793103448276 0.0063448275862069 0.00179310344827586 0.0418620689655172 0.00186206896551724 0.00337931034482759 0.00489655172413793 0.00489655172413793 0.0056551724137931 0.00496551724137931
"Bra000915" 0.00124137931034483 0.00137931034482759 0 0.00096551724137931 0.0208275862068966 0.00137931034482759 0.00172413793103448 0.0023448275862069 0.00289655172413793 0.00151724137931034 0.00220689655172414 0.000827586206896552 0.000551724137931035 0.000758620689655172 0.00331034482758621 0.00337931034482759 0.00213793103448276 0.00096551724137931 0.00158620689655172 0.000344827586206897 0.000344827586206897 0.00144827586206897 0.00379310344827586 0.00227586206896552 0.00096551724137931 0.00144827586206897 0.0016551724137931 0.00096551724137931 0.000758620689655172 0.0023448275862069 0.00241379310344828 0.00137931034482759 0.000758620689655172 0.000206896551724138 0.00103448275862069 0.00248275862068966 0.00096551724137931 0.000620689655172414 0.00413793103448276 0.000758620689655172 0.00193103448275862 0.00406896551724138 0.00193103448275862 0.00124137931034483 0.000413793103448276 0.00213793103448276 0.00151724137931034 0.00179310344827586 0.00903448275862069 0.00117241379310345 0.00103448275862069 0.00275862068965517 0.00103448275862069 0.000344827586206897 0.00268965517241379 0.000689655172413793 0.00096551724137931 0.00117241379310345 0.000275862068965517 0.000827586206896552 0.00227586206896552 0.000758620689655172 0.00303448275862069 0.00103448275862069 0.000620689655172414 0.00096551724137931 0.00144827586206897 0.00227586206896552 0.00172413793103448 0.00144827586206897 0.000758620689655172 0.00172413793103448 0.00510344827586207 0.000758620689655172 0.00241379310344828 0.00241379310344828 0.000827586206896552 0.000689655172413793 0.00255172413793103 0.00344827586206897 0.00131034482758621 0.00262068965517241 0.000413793103448276 0.00227586206896552 0.00151724137931034 0.000827586206896552 0.002 0.00096551724137931 0.29151724137931 0.002 0.00296551724137931 0.000689655172413793 0.00317241379310345 0.002 0.00103448275862069 0.00193103448275862 0.000689655172413793 0.0023448275862069 0.000827586206896552 0.00248275862068966 0.00144827586206897 0.00110344827586207 0.000620689655172414 0.0186896551724138 0.00296551724137931 0.000482758620689655 0.000758620689655172 0.00186206896551724 0.000827586206896552 0.00324137931034483 0.0928965517241379 0.000344827586206897 0.00241379310344828 0.00379310344827586 0.00372413793103448 0.000413793103448276 0.00427586206896552 0.00110344827586207 0.00248275862068966 0.00227586206896552 0.000620689655172414 0.813724137931034 0.00117241379310345 0.000551724137931035 0.00151724137931034 0.000482758620689655 0.00220689655172414 0.000689655172413793 0.00317241379310345 0.00448275862068965 0.00110344827586207 0.00503448275862069 0.00268965517241379 0.00124137931034483 0.00220689655172414 0.0023448275862069 0.00110344827586207 0.000482758620689655 0.000896551724137931 0.00096551724137931 0.00137931034482759 0.00248275862068966 0.000827586206896552 0.000620689655172414 0.0016551724137931 0.00137931034482759 0.204758620689655 0.00344827586206897 0.00206896551724138 0.00386206896551724 0.00096551724137931 0.00296551724137931 0.0016551724137931 0.00289655172413793 0.00172413793103448 0.00172413793103448 0.00220689655172414 0.00179310344827586 0.00179310344827586 0.00103448275862069 0.00496551724137931 0.00144827586206897 0.000482758620689655 0.00110344827586207 0.00193103448275862 0.000689655172413793 0.00137931034482759 0.00103448275862069 0.00110344827586207 0.00144827586206897 0.000758620689655172 0.00096551724137931 0.00227586206896552 0.00158620689655172 0.00124137931034483 0.000758620689655172 0.0226206896551724 0.002 0.0023448275862069 0.00137931034482759 0.002 0.00110344827586207 0.00110344827586207 0.00193103448275862 0.000551724137931035 0.00337931034482759 0.00117241379310345 0.00103448275862069 0.187103448275862 0.00110344827586207 0.00131034482758621 0.00096551724137931 0.00137931034482759 0.000758620689655172 0.00206896551724138 0.00151724137931034 0.00358620689655172 0.00179310344827586 0.002 0.00289655172413793 0.00096551724137931 0.002 0.00137931034482759 0.00103448275862069 0.00124137931034483 0.00213793103448276 0.0101379310344828 0.000827586206896552 0.00310344827586207 0.123172413793103 0.00151724137931034 0.00475862068965517 0.0016551724137931 0.00144827586206897 0.00144827586206897 0.000482758620689655 0.00117241379310345 0.00096551724137931 0.00593103448275862 0.00124137931034483 0.107793103448276 0.00262068965517241 0.00158620689655172 0.00103448275862069 0.000620689655172414 0.00213793103448276 0.00206896551724138 0.00151724137931034 0.00172413793103448 0.00193103448275862
"Bra001004" 0.00248275862068966 0.00131034482758621 0.00344827586206897 0 0.0103448275862069 0.00144827586206897 0.00462068965517241 0.00213793103448276 0.00241379310344828 0.00227586206896552 0.000689655172413793 0.00117241379310345 0.00206896551724138 0.000620689655172414 0.00331034482758621 0.00151724137931034 0.00241379310344828 0.00179310344827586 0.00220689655172414 0.000482758620689655 0.000689655172413793 0.00310344827586207 0.000896551724137931 0.00227586206896552 0.000620689655172414 0.00289655172413793 0.00179310344827586 0.00268965517241379 0.00158620689655172 0.00648275862068965 0.0023448275862069 0.00193103448275862 0.00110344827586207 0.000206896551724138 0.000827586206896552 0.00786206896551724 0.00193103448275862 0.000896551724137931 0.00172413793103448 0.000551724137931035 0.0016551724137931 0.0121379310344828 0.0043448275862069 0.00579310344827586 0.00179310344827586 0.000896551724137931 0.00351724137931034 0.000896551724137931 0.000206896551724138 0.00179310344827586 0.00131034482758621 0.00351724137931034 0.000551724137931035 0.000620689655172414 0.00124137931034483 0.00206896551724138 0.000689655172413793 0.00206896551724138 0.00248275862068966 0.00544827586206897 0.00337931034482759 0.000689655172413793 0.00413793103448276 0.00103448275862069 0.00213793103448276 0.00103448275862069 0.00110344827586207 0.00241379310344828 0.00144827586206897 0.000758620689655172 0.000758620689655172 0.00103448275862069 0.00289655172413793 0.000896551724137931 0.00158620689655172 0.00420689655172414 0.00131034482758621 0.00144827586206897 0.00703448275862069 0.0036551724137931 0.00144827586206897 0.00186206896551724 0.00282758620689655 0.00303448275862069 0.00151724137931034 0.000827586206896552 0.00358620689655172 0.000827586206896552 0.0539310344827586 0.0043448275862069 0.00337931034482759 0.00117241379310345 0.00448275862068965 0.00386206896551724 0.000551724137931035 0.00172413793103448 0.000758620689655172 0.00103448275862069 0.000689655172413793 0.00379310344827586 0.000206896551724138 0.000827586206896552 0.000827586206896552 0.00131034482758621 0.00393103448275862 0.00144827586206897 0.000275862068965517 0.000896551724137931 0.00117241379310345 0.00117241379310345 0.0023448275862069 0.000551724137931035 0.00296551724137931 0.00282758620689655 0.00413793103448276 0.000827586206896552 0.00337931034482759 0.000827586206896552 0.00110344827586207 0.00524137931034483 0.00124137931034483 0.00386206896551724 0.000482758620689655 0.00137931034482759 0.00096551724137931 0.000827586206896552 0.0036551724137931 0.000827586206896552 0.000344827586206897 0.000896551724137931 0.002 0.00655172413793103 0.00248275862068966 0.00248275862068966 0.00344827586206897 0.00448275862068965 0.00262068965517241 0.000896551724137931 0.00324137931034483 0.000758620689655172 0.00158620689655172 0.00379310344827586 0.00131034482758621 0.000482758620689655 0.00324137931034483 0.00158620689655172 0.004 0.00793103448275862 0.00517241379310345 0.00813793103448276 0.000620689655172414 0.00475862068965517 0.00351724137931034 0.00406896551724138 0.000758620689655172 0.00317241379310345 0.000275862068965517 0.00172413793103448 0.00137931034482759 0.00296551724137931 0.00220689655172414 0.0016551724137931 0.00103448275862069 0.00227586206896552 0.00331034482758621 0.00206896551724138 0.00572413793103448 0.000827586206896552 0.000896551724137931 0.00489655172413793 0.00110344827586207 0.00096551724137931 0.00668965517241379 0.00213793103448276 0.00468965517241379 0.00220689655172414 0.00213793103448276 0.00241379310344828 0.00131034482758621 0.0023448275862069 0.002 0.000413793103448276 0.00179310344827586 0.00344827586206897 0.00379310344827586 0.00296551724137931 0.00248275862068966 0.00158620689655172 0.0308275862068966 0.00137931034482759 0.00255172413793103 0.00117241379310345 0.00158620689655172 0.00241379310344828 0.00206896551724138 0.00262068965517241 0.00579310344827586 0.00172413793103448 0.002 0.00179310344827586 0.00351724137931034 0.00262068965517241 0.00206896551724138 0.00213793103448276 0.00186206896551724 0.00117241379310345 0.00206896551724138 0.00193103448275862 0.00517241379310345 0.00193103448275862 0.00668965517241379 0.00124137931034483 0.00110344827586207 0.00137931034482759 0.00262068965517241 0.00144827586206897 0.00213793103448276 0.0016551724137931 0.00131034482758621 0.00124137931034483 0.955448275862069 0.00503448275862069 0.00372413793103448 0.00296551724137931 0.00241379310344828 0.00510344827586207 0.0286206896551724 0.006 0.00268965517241379 0.00455172413793103
"Bra001020" 0.00475862068965517 0.00248275862068966 0.00206896551724138 0.00193103448275862 0 0.00262068965517241 0.0146896551724138 0.00255172413793103 0.00455172413793103 0.000482758620689655 0.00158620689655172 0.00482758620689655 0.000482758620689655 0.00358620689655172 0.00475862068965517 0.00517241379310345 0.00324137931034483 0.00110344827586207 0.00248275862068966 0.002 0.00186206896551724 0.00517241379310345 0.002 0.00427586206896552 0.00393103448275862 0.00462068965517241 0.00296551724137931 0.00172413793103448 0.000896551724137931 0.00648275862068965 0.00248275862068966 0.00213793103448276 0.00172413793103448 0.000827586206896552 0.00220689655172414 0.00537931034482759 0.00275862068965517 0.00220689655172414 0.00413793103448276 0.00193103448275862 0.0113103448275862 0.00889655172413793 0.00475862068965517 0.00137931034482759 0.0016551724137931 0.00296551724137931 0.00310344827586207 0.00186206896551724 0.000689655172413793 0.000620689655172414 0.000689655172413793 0.00427586206896552 0.00351724137931034 0.00282758620689655 0.00441379310344828 0.000620689655172414 0.00220689655172414 0.000827586206896552 0.00351724137931034 0.00344827586206897 0.00441379310344828 0.00137931034482759 0.00448275862068965 0.00227586206896552 0.00268965517241379 0.00255172413793103 0.00475862068965517 0.00420689655172414 0.00262068965517241 0.00131034482758621 0.00117241379310345 0.00317241379310345 0.00510344827586207 0.00124137931034483 0.00110344827586207 0.0036551724137931 0.00103448275862069 0.000827586206896552 0.00455172413793103 0.0160689655172414 0.000551724137931035 0.00137931034482759 0.00862068965517241 0.00455172413793103 0.00289655172413793 0.00241379310344828 0.00413793103448276 0.00206896551724138 0.00475862068965517 0.00406896551724138 0.00289655172413793 0.000482758620689655 0.0100689655172414 0.00531034482758621 0.00979310344827586 0.00344827586206897 0.00186206896551724 0.00137931034482759 0.000758620689655172 0.00206896551724138 0.00510344827586207 0.00241379310344828 0.00110344827586207 0.00144827586206897 0.00289655172413793 0.000413793103448276 0.006 0.00144827586206897 0.00186206896551724 0.0023448275862069 0.00310344827586207 0.00441379310344828 0.00358620689655172 0.0113793103448276 0.0132413793103448 0.00186206896551724 0.00751724137931034 0.00172413793103448 0.00372413793103448 0.00455172413793103 0.00096551724137931 0.00482758620689655 0.00317241379310345 0.002 0.0220689655172414 0.00186206896551724 0.00668965517241379 0.0023448275862069 0.00179310344827586 0.00193103448275862 0.000482758620689655 0.0043448275862069 0.00524137931034483 0.00110344827586207 0.00317241379310345 0.00868965517241379 0.00110344827586207 0.00179310344827586 0.00379310344827586 0.00117241379310345 0.00475862068965517 0.00537931034482759 0.000827586206896552 0.0016551724137931 0.000758620689655172 0.00151724137931034 0.0427586206896552 0.0122758620689655 0.00489655172413793 0.0083448275862069 0.00172413793103448 0.0023448275862069 0.0133103448275862 0.00179310344827586 0.00131034482758621 0.00117241379310345 0.00179310344827586 0.00124137931034483 0.00179310344827586 0.00337931034482759 0.0043448275862069 0.00331034482758621 0.00131034482758621 0.00303448275862069 0.00124137931034483 0.000551724137931035 0.00462068965517241 0.00220689655172414 0.00096551724137931 0.00379310344827586 0.00124137931034483 0.0122068965517241 0.00489655172413793 0.00468965517241379 0.00131034482758621 0.0023448275862069 0.00275862068965517 0.00151724137931034 0.000758620689655172 0.00193103448275862 0.00731034482758621 0.00144827586206897 0.000896551724137931 0.00103448275862069 0.00206896551724138 0.00662068965517241 0.00331034482758621 0.00282758620689655 0.00468965517241379 0.00275862068965517 0.00337931034482759 0.00193103448275862 0.000896551724137931 0.00275862068965517 0.00227586206896552 0.00158620689655172 0.00420689655172414 0.00682758620689655 0.00137931034482759 0.0016551724137931 0.00868965517241379 0.00496551724137931 0.00220689655172414 0.00124137931034483 0.00275862068965517 0.00351724137931034 0.00303448275862069 0.00103448275862069 0.00282758620689655 0.00124137931034483 0.00227586206896552 0.00317241379310345 0.00296551724137931 0.00186206896551724 0.00420689655172414 0.00144827586206897 0.000551724137931035 0.00406896551724138 0.0043448275862069 0.000620689655172414 0.00289655172413793 0.00172413793103448 0.00193103448275862 0.00310344827586207 0.000482758620689655 0.00248275862068966 0.00827586206896552 0.00827586206896552 0.00393103448275862 0.0056551724137931
